id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
1088,42,Bunce Electrical limited,electricians,"Purley, South London",SM3 8NY,"20 Kingsdown Rd, Cheam, Sutton SM3 8NY",https://bunceelectrical.co.uk/,bunceelectrical.co.uk,07939 097079,ChIJE79vlHYJdkgRgkw_UlYpf2k,5.0,19,"BUNCE, Joshua David",16242197,0,0,,,,2026-08-21T20:14:00.817069+00:00,
1089,42,Vita Electric & Plumbing,electricians,"Purley, South London",CR8 2AF,"29 High St, Purley CR8 2AF",,,07451 289978,ChIJq6o-BXf9dUgRP3V5ZJxLoeQ,,,"AHMED, Sajjad",14057581,0,0,,,,2026-08-21T20:14:01.513789+00:00,
1090,42,AL Electrical Services,electricians,"Purley, South London",CR2 6BQ,"21 Blenheim Cres, South Croydon CR2 6BQ",,,07790 913745,ChIJdXikQFcHdkgRlQj0ETurv7o,5.0,1,"CAMPEY, Allen Carl",09467948,0,0,,,,2026-08-21T20:14:02.428540+00:00,
1091,42,Hezron Plumber | Electrical And Heating South Croydon,electricians,"Purley, South London",CR2 0NH,"7 Kendall Ave, South Croydon CR2 0NH",,,07360 278420,ChIJ15a6ux4HdkgRe1wAz0x1jX8,5.0,1,"PENMAN, Michael Joseph",13289109,0,0,,,,2026-08-21T20:14:03.386566+00:00,
1092,42,JMO Electrical Services,electricians,"Purley, South London",CR8 4BH,"16 Roffey Cl, Purley CR8 4BH",,,07974 033627,ChIJtT5EAQn9dUgRhusJhBl2ahQ,,,,,0,0,,,,2026-08-21T20:14:04.373011+00:00,
1093,42,Go Fix Property Maintenance Ltd,electricians,"Purley, South London",CR8 2QB,"112 Montpelier Rd, Purley CR8 2QB",,,07947 909074,ChIJ-6njqyz9dUgREuJteXUIa1M,5.0,16,"COX, David John",13861367,0,0,,,,2026-08-21T20:14:05.370185+00:00,
1094,42,Cerberus Systems Ltd,electricians,"Purley, South London",CR8 4SA,"Hartley Down, Croydon, Purley CR8 4SA",http://www.cerberussystems.co.uk/,cerberussystems.co.uk,020 8763 4162,ChIJJfMDcb39dUgRsluQqdYcM_0,5.0,1,"SHONE, Nicholas",05069031,0,0,,,,2026-08-21T20:14:05.970335+00:00,
1095,42,Solid Electrical,electricians,"Purley, South London",CR2 0BS,"123 Capital Business Centre, Carlton Rd, South Croydon CR2 0BS",http://solid-electrical.co.uk/,solid-electrical.co.uk,020 3633 8262,ChIJbXwk5TgBdkgRmBS5uLkQNOw,5.0,3,"MAUDE, Jamie Anthony",12218832,0,0,,,,2026-08-21T20:14:06.548308+00:00,
1096,42,"Electricians in Purley, London",electricians,"Purley, South London",,,https://www.electricalsafetyfirst.org.uk/find-an-electrician/london/purley/,electricalsafetyfirst.org.uk,,,,,,,0,1,URL path ends in/contains the searched town ('purley') — per-town landing page pattern,,,2026-08-21T20:15:28.285435+00:00,
1097,42,Croydon Electrical Training Centre,electricians,"Purley, South London",,,https://tradeskills4u.co.uk/purley-electrical-training-centre,tradeskills4u.co.uk,01293 529777,,,,,,0,0,,,,2026-08-21T20:15:28.559634+00:00,
1098,42,Electrician in Purley,electricians,"Purley, South London",,,https://sobe-services.com/electrician-in-purley/,sobe-services.com,020 8178 8198,,,,"HAMEED, Faisal",13365492,1,1,Companies House PSC shows corporate-entity ownership (company 13365492); URL path ends in/contains the searched town ('purley') — per-town landing page pattern,,,2026-08-21T20:15:29.174285+00:00,
1099,42,Commercial Electrician Croydon,electricians,"Purley, South London",,,https://www.prolecsolutions.co.uk/commercial-electrician-london/croydon/,prolecsolutions.co.uk,,,,,,,0,0,,,,2026-08-21T20:15:29.437114+00:00,
