id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
741,29,Electrical Training Test Centre Now Open in Stratford,electricians,"Stratford, East London",,,https://mjelectricaltraining.co.uk/stratford-east-london-electrical-training/,mjelectricaltraining.co.uk,,,,,"OLUMUYIWA, Tobi Micheal",15829162,1,1,Companies House PSC shows corporate-entity ownership (company 15829162),,,2026-08-21T06:03:21.615305+00:00,
742,29,Electrician in Stratford E15,electricians,"Stratford, East London",,,https://klic-electrical.co.uk/areas/stratford,klic-electrical.co.uk,07852 280 518,,,,"FORDHAM, Stephen",11911728,0,1,URL path matches a 'service area' landing-page pattern,,,2026-08-21T06:03:22.158904+00:00,
743,29,"Stratford Electrician, Newham E7 Electrical Services, Book Now",electricians,"Stratford, East London",,,https://elcofix.uk/electricians-forest-gate-stratford-newham-e7-electrical-maintenance-services/,elcofix.uk,,,,,"HUSSAIN, Syed Altaf",09453923,0,0,,,,2026-08-21T06:03:22.726148+00:00,
744,29,Electrician in East London,electricians,"Stratford, East London",,,https://electrophaselimited.co.uk/areas/east-london/,electrophaselimited.co.uk,0800 068 3567,,,,"HOSSAIN, Md Aslam",16036353,0,1,"same Companies House company number seen at 13 discovered locations; URL path matches a 'service area' landing-page pattern; business name ('Electrician in East London') is nothing but trade terms plus the searched town ('Stratford, East London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-21T06:03:23.242310+00:00,
745,29,Electrician in Stratford,electricians,"Stratford, East London",,,https://electricaltestandtrace.com/electrician-in-stratford/,electricaltestandtrace.com,,,,,"GARLAND, Joanne Mary",05090989,0,1,"same Companies House company number seen at 4 discovered locations; URL path ends in/contains the searched town ('stratford') — per-town landing page pattern; business name ('Electrician in Stratford') is nothing but trade terms plus the searched town ('Stratford, East London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-21T06:03:23.750120+00:00,
746,29,Electrical Business Customers in Stratford,electricians,"Stratford, East London",,,https://www.able-group.co.uk/electrics/stratford/electrical-business-customers/,able-group.co.uk,,,,,"HUTCHINGS, Darren Michael",07833989,0,1,same Companies House company number seen at 2 discovered locations; URL path ends in/contains the searched town ('stratford') — per-town landing page pattern,,,2026-08-21T06:03:24.274798+00:00,
747,29,Home,electricians,"Stratford, East London",,,https://stratford-electricians.co.uk/,stratford-electricians.co.uk,,,,,"DUNN, Nigel Thomas",14810553,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-21T06:03:24.726145+00:00,
748,29,Electrician in Stratford East,electricians,"Stratford, East London",,,https://www.localpropertygroup.co.uk/electrician/stratford-east,localpropertygroup.co.uk,,,,,"HOSSAIN, Md Aslam",16036353,0,1,"same Companies House company number seen at 13 discovered locations; business name ('Electrician in Stratford East') is nothing but trade terms plus the searched town ('Stratford, East London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-21T06:03:25.235818+00:00,
749,29,Certified Local Electrician In Stratford,electricians,"Stratford, East London",,,https://www.e15electricianstratford.co.uk/,e15electricianstratford.co.uk,,,,,"SMALLWOOD, David",08991147,0,1,"same Companies House company number seen at 5 discovered locations; business name ('Certified Local Electrician In Stratford') is nothing but trade terms plus the searched town ('Stratford, East London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-21T06:03:25.916339+00:00,
750,29,"Electrical Help in Stratford (E15, E20)",electricians,"Stratford, East London",,,https://www.pakoelectricalservices.co.uk/areas/stratford,pakoelectricalservices.co.uk,,,,,"HUTCHINGS, Darren Michael",07833989,0,1,same Companies House company number seen at 2 discovered locations; URL path matches a 'service area' landing-page pattern,,,2026-08-21T06:03:26.501871+00:00,
751,29,"Emergency, Local Electricians in Stratford",electricians,"Stratford, East London",,,https://route-electrical.co.uk/electrician-stratford/,route-electrical.co.uk,,,,,"WILLIAMS, Danny Tobias",10086601,0,1,"same Companies House company number seen at 2 discovered locations; URL path ends in/contains the searched town ('stratford') — per-town landing page pattern; business name ('Emergency, Local Electricians in Stratford') is nothing but trade terms plus the searched town ('Stratford, East London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-21T06:03:27.070929+00:00,
