id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
1021,40,Wimbledon Electrician Ltd,electricians,"Wimbledon, South London",SW20 9DN,"15 Fairway, Raynes Park, London SW20 9DN",http://www.wimbledonelectrician.com/,wimbledonelectrician.com,020 3489 0771,ChIJaYJD1d0IdkgRDOCiJ0u0-YQ,4.9,59,"WILKINS, James Paul",10129819,0,1,same Companies House company number seen at 3 discovered locations,,,2026-08-21T19:59:09.493458+00:00,
1022,40,24hr Emergency Electrician Wimbledon | ABCD Electrical,electricians,"Wimbledon, South London",SW19 8TR,"160 Haydons Rd, London SW19 8TR",,,07341 216956,ChIJFS1Rq-Q4gmsR4ikVi64bJG4,4.9,53,"ABDIRAHAMAN, Hamza Ahmed",16330134,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-21T19:59:09.961566+00:00,
1023,40,ESS Technical Services,electricians,"Wimbledon, South London",SW19 4EU,"27-37 St George's Rd, London SW19 4EU",http://www.essts.co.uk/,essts.co.uk,020 3576 6158,ChIJtddSxT8JdkgRR13jt5wROcw,5.0,289,"DACKOMBE, Nicholas",10424068,0,0,,,,2026-08-21T19:59:10.550040+00:00,
1024,40,Churchill Electrical Ltd Wimbledon SW19,electricians,"Wimbledon, South London",SW19 1NX,"95 Pelham Rd, London SW19 1NX",https://www.churchillelectricalltd.co.uk/,churchillelectricalltd.co.uk,07976 248525,ChIJpzm_hBcJdkgRYHnFKiHJ6tQ,5.0,34,"BELLENGER, Hannah Jean",14888190,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-21T19:59:11.014932+00:00,
1025,40,Evans Electrical,electricians,"Wimbledon, South London",SW18 5UG,"134 Wimbledon Park Rd, London SW18 5UG",https://www.evanselectricalservices.co.uk/,evanselectricalservices.co.uk,07841 575515,ChIJL--V50MPdkgRNT7Le1mjH58,5.0,11,"CLARK, Daniel John Haig",02979318,1,1,Companies House PSC shows corporate-entity ownership (company 02979318),,,2026-08-21T19:59:11.477914+00:00,
1026,40,Lacey Electrical,electricians,"Wimbledon, South London",SW19 6NW,"265-269 Wimbledon Park Rd, London SW19 6NW",http://laceyelectrical.co.uk/,laceyelectrical.co.uk,07894 575443,ChIJ__9jc1IPdkgRGu65KOZ-Lxs,5.0,17,"LACEY, Sean Martin",07572313,0,0,,,,2026-08-21T19:59:11.938433+00:00,
1027,40,RS Electrical UK,electricians,"Wimbledon, South London",SW18 5RJ,"2, 227 Wimbledon Park Rd, London SW18 5RJ",http://www.rselectricaluk.co.uk/,rselectricaluk.co.uk,07971 095928,ChIJL8zmpkYPdkgR26RD69uV85k,5.0,27,"STONE, Clare",05150813,0,0,,,,2026-08-21T19:59:12.422307+00:00,
1028,40,Netfixx Ltd,electricians,"Wimbledon, South London",SW20 0RH,"269 Coombe Ln, West Wimbledon, London SW20 0RH",http://netfixx.co.uk/,netfixx.co.uk,020 7060 0999,ChIJVaZnfTwJdkgRPh1mas5ISE4,4.9,31,"HEGEDUS, Nimrod Arpad",09416432,0,0,,,,2026-08-21T19:59:12.856656+00:00,
1029,40,Curious Electrics,electricians,"Wimbledon, South London",SW20 8LS,"75 Oxford Ave, Wimbledon Chase, London SW20 8LS",https://www.curiouselectrics.com/,curiouselectrics.com,07973 822157,ChIJY1J24Ix-bo0RUaVi-aB4p9Y,5.0,9,,,0,0,,,,2026-08-21T19:59:13.099120+00:00,
1030,40,Ayrton Electrical,electricians,"Wimbledon, South London",SW18 5AD,"406-408 Merton Rd, London SW18 5AD",https://ayrtonelectrical.co.uk/,ayrtonelectrical.co.uk,07824 723688,ChIJZQlp4j9EM6ARH3ol8IgUW6c,5.0,30,"AYRTON-GRIME, Archie",15949293,0,0,,,,2026-08-21T19:59:13.604723+00:00,
