id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
908,35,Mek Electrical Services LTD,electricians,"Croydon, South London",CR2 6AL,"360 Brighton Rd, South Croydon CR2 6AL",https://www.mekelectrical.com/,mekelectrical.com,07473 913554,ChIJoTNkquAHdkgRfjAJtuUSFfM,4.9,120,"KOCAGER, Muhammed Emin",13619146,0,0,,,,2026-08-21T18:47:36.105771+00:00,
909,35,Warner Electrical Services Ltd,electricians,"Croydon, South London",CR0 2EL,"283 Sydenham Rd, Croydon CR0 2EL",http://www.warneres.com/,warneres.com,07580 023795,ChIJ1U0zsdQAdkgRuq655uMbG2s,4.9,84,"WARNER, Jonathan Roy",09390618,0,0,,,,2026-08-21T18:47:36.657915+00:00,
910,35,24/7 Electrical Croydon,electricians,"Croydon, South London",CR0 9JP,"104 Friars Wood, Croydon CR0 9JP",https://24-7electrician.co.uk/croydon,24-7electrician.co.uk,020 3576 6961,ChIJXxYjvXaZVqcRsDYIkElgOVg,4.9,73,"ADAMS, Christopher",15416349,0,1,"same Companies House company number seen at 2 discovered locations; business name ('24/7 Electrical Croydon') is nothing but trade terms plus the searched town ('Croydon, South London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-21T18:47:37.168462+00:00,
911,35,Ohm & Safe Electrical,electricians,"Croydon, South London",CR0 9LW,"40 Sorrel Bank, Croydon CR0 9LW",https://ohmandsafeelectrical.co.uk/,ohmandsafeelectrical.co.uk,07835 627987,ChIJP34Ou--4vCsREX1x6Qy2LY8,5.0,63,"BARTLETT, Scott",15365767,0,0,,,,2026-08-21T18:47:37.676116+00:00,
912,35,Heritage Electrical London Ltd,electricians,"Croydon, South London",CR2 6RE,"30 Upland Rd, South Croydon CR2 6RE",http://www.heritageelectrical.co.uk/,heritageelectrical.co.uk,020 8240 4447,ChIJ9f9RcDr_dUgRgO-QA16JxLA,5.0,25,"WILSON, Martin",10651599,0,0,,,,2026-08-21T18:47:38.124210+00:00,
913,35,J Bridges Electrical Services,electricians,"Croydon, South London",CR2 0AA,"50 Beechwood Rd, South Croydon CR2 0AA",http://www.croydonelectrician.co.uk/,croydonelectrician.co.uk,07768 826080,ChIJWzST6lIHdkgR6creSGgrYsI,5.0,21,,,0,0,,,,2026-08-21T18:47:38.477235+00:00,
914,35,AABS Electrical,electricians,"Croydon, South London",CR2 0QZ,"21 Reddington Cl, South Croydon CR2 0QZ",https://aabs-electrical.com/,aabs-electrical.com,07786 937737,ChIJ-dVRW7f_dUgR070v9wsQQn8,4.8,47,"KRASNIQI, Sabit",05656021,0,0,,,,2026-08-21T18:47:38.925188+00:00,
915,35,Sowe's Electrical Engineering Services,electricians,"Croydon, South London",CR0 2TR,"24 Hughes Walk, Croydon CR0 2TR",http://www.sees-electrician-london.co.uk/,sees-electrician-london.co.uk,07944 677681,ChIJ2RamsL8HdkgReJIVgfpmpPs,5.0,193,"SOWE, Sutura",10875031,0,0,,,,2026-08-21T18:47:39.495768+00:00,
916,35,CD Electrical,electricians,"Croydon, South London",CR0 4AE,"The Ridgeway, Beddington, Croydon CR0 4AE",http://www.cdelectrics.co.uk/,cdelectrics.co.uk,07886 786908,ChIJgWJiEN4HdkgRmOnDnH2EjJo,5.0,46,"DAVIES, Christopher Leyton",12781594,0,0,,,,2026-08-21T18:47:39.967339+00:00,
917,35,"Vital Phase UK Ltd, Electrical and Fire Solutions.",electricians,"Croydon, South London",CR2 6AZ,"Whitgift Ave, South Croydon CR2 6AZ",https://www.vitalphase.com/,vitalphase.com,0800 002 5025,ChIJ-wXqn0IHdkgRuLMeLTRR8ig,5.0,54,"VELLA, Philippe",04174268,0,0,,,,2026-08-21T18:47:40.701266+00:00,
918,35,Croydon Electrical Solutions,electricians,"Croydon, South London",CR0 0XJ,"123 High St, Croydon CR0 0XJ",,,020 3670 7868,ChIJ70SZr-P_dUgR92WPwBs9Hj8,5.0,3,"ADAMS, Christopher",15416349,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-21T18:47:41.209595+00:00,
919,35,Croydon Electrical Services,electricians,"Croydon, South London",CR0 1LF,"45 Dingwall Rd, Croydon CR0 1LF",,,07400 481075,ChIJLdSERwAHdkgRCECMMYodhmc,5.0,2,,,0,1,"business name ('Croydon Electrical Services') is nothing but trade terms plus the searched town ('Croydon, South London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-21T18:47:41.506900+00:00,
920,35,FaultFindElectricals London,electricians,"Croydon, South London",CR0 8LD,"98 Gorse Rd, Croydon CR0 8LD",https://faultfindelectricals.co.uk/,faultfindelectricals.co.uk,07413 396133,ChIJjw8jYXcBdkgRDbwWQVQExos,5.0,9,"AYDEMIR, Nilgun",08458474,0,0,,,,2026-08-21T18:47:41.979024+00:00,
921,35,LSR Electrical Solutions,electricians,"Croydon, South London",CR0 3EQ,"41 Donald Rd, Croydon CR0 3EQ",http://www.lsrelectricalsolutions.co.uk/,lsrelectricalsolutions.co.uk,020 7046 0107,ChIJ9693FAIHdkgRd0oY4BMsFeE,5.0,9,"BOOTHE, Rohann",15146438,0,0,,,,2026-08-21T18:47:42.522092+00:00,
922,35,Amin Electricals South Croydon,electricians,"Croydon, South London",CR2 6BX,"9 Mansfield Pl, South Croydon CR2 6BX",,,07458 157072,ChIJ2cAxWC8HdkgRD-qFVRojbhc,5.0,2,"ELLIOTT, Steven John",16342753,0,0,,,,2026-08-21T18:47:42.986719+00:00,
923,35,Reviviolt Electricians,electricians,"Croydon, South London",CR0 6BL,"63 Oval Rd, Croydon CR0 6BL",https://croydon-electrician.co.uk/,croydon-electrician.co.uk,020 3670 0225,ChIJM9kdMwABdkgRtyX9I531aSU,5.0,2,"LOMAS, Andrew Paul",10737007,0,1,same Companies House company number seen at 5 discovered locations,,,2026-08-21T18:47:43.412464+00:00,
924,35,CR2 Electrician South Croydon,electricians,"Croydon, South London",CR2 0BL,"10 Brambledown Rd, South Croydon CR2 0BL",https://www.cr2electriciansouthcroydon.co.uk/,cr2electriciansouthcroydon.co.uk,020 3670 4182,ChIJN6wyQtcBdkgRrCIXHJwIfPo,,,,,0,0,,,,2026-08-21T18:47:43.653036+00:00,
925,35,Complete Electrical (GB),electricians,"Croydon, South London",CR2 0EN,"3 Morley Rd, South Croydon CR2 0EN",http://www.completeelectricalgb.co.uk/,completeelectricalgb.co.uk,07961 407438,ChIJLUKXJ0H-dUgR4E7Gkr9fKRI,5.0,10,"MCDONALD, John Paul",06533252,0,0,,,,2026-08-21T18:47:44.114797+00:00,
926,35,Wandle Electrical Services,electricians,"Croydon, South London",SM6 8TE,"27 Belmont Rd, Wallington SM6 8TE",http://www.wandle-elec.co.uk/,wandle-elec.co.uk,020 8914 8297,ChIJv8WL25sHdkgRH1YqEFIlUzY,4.9,194,"JONES, Anthony James",17111406,0,0,,,,2026-08-21T18:47:44.661350+00:00,
927,35,Dream Light KDG Electrical,electricians,"Croydon, South London",CR0 5NA,"4 Park Hill Rd, Croydon CR0 5NA",,,07481 144171,ChIJh8ofVKMBdkgR2Ep4G9_mIvo,4.3,17,"ZHAMO, Dorian",12585352,0,0,,,,2026-08-21T18:47:45.098993+00:00,
928,35,D Webb Electrics,electricians,"Croydon, South London",CR2 9JZ,"53 Westfield Ave, South Croydon CR2 9JZ",,,07875 181141,ChIJWcGmw0H_dUgRRG_wd2wDodc,4.6,11,"WEBB, David John",11625089,0,0,,,,2026-08-21T18:47:45.676295+00:00,
929,35,Greater London Electrical Ltd,electricians,"Croydon, South London",CR0 9UG,"Vulcan Business Centre, Unit 7 Vulcan Way, New Addington, Croydon CR0 9UG",http://greaterlondonelectrical.com/,greaterlondonelectrical.com,01883 373040,ChIJKcyqaY3-dUgRfqq0iqsJyOM,5.0,4,"HENDON, Darren Leonard",07957790,0,0,,,,2026-08-21T18:47:46.236946+00:00,
930,35,P & M Electrical Services,electricians,"Croydon, South London",CR0 9UG,"F7, Vulcan Way, New Addington, Croydon CR0 9UG",http://pm-electrical.co.uk/,pm-electrical.co.uk,01689 843835,ChIJWwyh-_7_dUgRTvryVmpi9gY,4.6,22,"MANSON, Paul Andrew",SC478057,0,0,,,,2026-08-21T18:47:47.095220+00:00,
931,35,Jeff Borkett Electrical Services,electricians,"Croydon, South London",,,https://electricalservicescroydon.co.uk/,electricalservicescroydon.co.uk,0208 651 0177,,,,"JEFFERY, Dale Anthony",04064822,0,0,,,,2026-08-21T18:51:41.824271+00:00,
932,35,Electrician in South Croydon,electricians,"Croydon, South London",,,https://south-croydon-electricians.co.uk/,south-croydon-electricians.co.uk,,,,,,,0,1,"business name ('Electrician in South Croydon') is nothing but trade terms plus the searched town ('Croydon, South London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-21T18:51:42.151131+00:00,
933,35,Commercial & Residential Electricians in and around ...,electricians,"Croydon, South London",,,https://ampelectricsolutions.co.uk/croydon/,ampelectricsolutions.co.uk,,,,,"GRANT, Mark",10062814,0,1,URL path ends in/contains the searched town ('croydon') — per-town landing page pattern,,,2026-08-21T18:51:42.744338+00:00,
