id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
657,27,TNS Electrical Solutions,electricians,South London,SW6 3BX,"445 Sulivan Ct, Peterborough Rd, London SW6 3BX",https://www.tnssolutions.co.uk/,tnssolutions.co.uk,020 3715 2919,ChIJL_EKXfwTdkgRWX_J0Z26ToQ,4.9,431,"SALAM, Taha Seef",11070036,0,0,,,,2026-08-20T15:09:53.989975+00:00,
658,27,RNH Electrical,electricians,South London,BR1 5DR,"38 Launcelot Rd, London BR1 5DR",http://www.rnhelectrical.com/,rnhelectrical.com,020 8226 0408,ChIJ7ysmZ8QbdkgRVxVm3yybT3s,5.0,160,"GRANDANS, Arturs",11595061,0,0,,,,2026-08-20T15:09:54.435158+00:00,
659,27,MK Electrical London Ltd,electricians,South London,SW6 2SZ,"Townmead Business Centre, William Morris Way, London SW6 2SZ",http://www.mkelectricallondon.co.uk/,mkelectricallondon.co.uk,020 7385 5016,ChIJtT36GYEFdkgR4eDVet8OEVo,5.0,122,,,0,0,,,,2026-08-20T15:09:54.692212+00:00,
660,27,Avag Electrical Services LTD,electricians,South London,SE6 4EP,"4 Lutwyche Rd, London SE6 4EP",https://avagelectrical.co.uk/,avagelectrical.co.uk,07777 444505,ChIJ2_CiLiZIvQ8RTp5x0d_mwf0,5.0,32,"AVAGIMIAN, Ekaterina",17238396,0,0,,,,2026-08-20T15:09:55.294015+00:00,
661,27,Jah Electrical,electricians,South London,SE5 7HN,"Camberwell Business Centre, 99-103 Lomond Grove, London SE5 7HN",http://jahelectricals.co.uk/,jahelectricals.co.uk,020 3916 5419,ChIJAQCMk5oEdkgRgSMT5TIzsfo,4.9,123,"JAH, Algassimu",14640575,0,0,,,,2026-08-20T15:09:55.809306+00:00,
662,27,HM Electrical - Electrician London,electricians,South London,SW18 5BY,"84 Brookwood Rd, London SW18 5BY",https://www.hmelectrical.london/,hmelectrical.london,07866 433378,ChIJcbz_I04PdkgRjhVaI9NHJCM,4.8,61,,,0,0,,,,2026-08-20T15:09:56.034466+00:00,
663,27,Ze-Electrics Service Ltd,electricians,South London,SW2 4UT,London SW2 4UT,http://www.ze-electrics.co.uk/,ze-electrics.co.uk,07427 420737,ChIJXYna8I9cWacRHXZ2Zmr7eik,5.0,72,"OSUMANU, Ishawu",10145161,0,0,,,,2026-08-20T15:09:56.523936+00:00,
664,27,Cole Electric Ltd,electricians,South London,SE11 5AD,"2 Auckland St, London SE11 5AD",http://www.coleelectric.co.uk/,coleelectric.co.uk,07723 388907,ChIJSwydnPMFdkgRw5KPBzSGijg,4.9,139,"COLE, Colin",10932123,0,0,,,,2026-08-20T15:09:56.955724+00:00,
665,27,P S C Electrical London Ltd,electricians,South London,CR0 3BR,"5 Brading Rd, Croydon CR0 3BR",https://pscelectrical.com/,pscelectrical.com,020 3857 4796,ChIJsR9qkx0HdkgRMoA5VNRNHDg,4.7,135,"CHINN, Philip Sean",10081616,0,0,,,,2026-08-20T15:09:57.965088+00:00,
666,27,SES Electrical Contractors (UK) Ltd,electricians,South London,W3 8DJ,"16 Stirling Rd, Chiswick, London W3 8DJ",https://seselectricalcontractors.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gbp,seselectricalcontractors.co.uk,020 7523 5373,ChIJe5e48VLVdUgRjn45dIBoL0g,4.9,444,"SANDERS, Byron",07282842,0,0,,,,2026-08-20T15:09:58.401343+00:00,
667,27,Ripple Electrics Ltd,electricians,South London,SE23 3BQ,"Ewelme Rd, London SE23 3BQ",http://rippleelectrics.com/,rippleelectrics.com,07405 026640,ChIJt0vl6o1UkAkReVhaw9eoEpA,4.9,53,"COLLINS, Peter",09478211,0,0,,,,2026-08-20T15:09:58.822593+00:00,
668,27,South London Electric Ltd,electricians,South London,SW17 9ES,"212 Links Rd, London SW17 9ES",http://southlondonelectrics.com/,southlondonelectrics.com,07956 562099,ChIJe23nkW8GdkgRxh3EpRw-j5A,5.0,3,,,0,0,,,,2026-08-20T15:09:59.112579+00:00,
669,27,South London Electricians: Get Professional Electrical Services,electricians,South London,,,https://south-london-electricians.co.uk/,south-london-electricians.co.uk,07910 777 737,,,,"JOHNSTON, Ben Paul",11992956,0,0,,,,2026-08-20T15:11:41.394349+00:00,
670,27,Electrician in London: Electrical services & Free Quote,electricians,South London,,,https://swelectricians.com/,swelectricians.com,020 3151 6771,,,,,,0,0,,,,2026-08-20T15:11:41.782571+00:00,
671,27,South East London Electricians,electricians,South London,,,https://selondonelectrical.co.uk/,selondonelectrical.co.uk,0203 5762538,,,,"COUPLAND, Nicholas John Patrick",08033149,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-20T15:11:42.263210+00:00,
672,27,Worthy Electrical Services: Electricians,electricians,South London,,,https://www.wes-electricalservices.co.uk/,wes-electricalservices.co.uk,020 8674 2098,,,,"CLATWORTHY, Robert George",16012233,0,0,,,,2026-08-20T15:11:42.734033+00:00,
673,27,Expert electricians in South West London,electricians,South London,,,https://www.maintracts.co.uk/electrical/electricians-south-west-london,maintracts.co.uk,,,,,"ELGHAILANI, Nabile",07953704,0,0,,,,2026-08-20T15:11:43.256537+00:00,
674,27,Wandsworth Electricians London 24/7 Emergency Electrician,electricians,South London,,,https://www.wandsworthelectricians.com/,wandsworthelectricians.com,,,,,"CHOWDHURY, Md Azizur Rahman",14317913,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-20T15:11:43.681042+00:00,
675,27,Electrician in South London,electricians,South London,,,https://beselectric.co.uk/electrician-in-south-london,beselectric.co.uk,,,,,,,0,1,"URL path ends in/contains the searched town ('south-london') — per-town landing page pattern; business name ('Electrician in South London') is nothing but trade terms plus the searched town ('South London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-20T15:11:43.992649+00:00,
676,27,SA Electrical Contractors,electricians,South London,,,https://saelectrical.uk/,saelectrical.uk,07796 893 239,,,,"COFFEN, Steven Andrew",07606236,0,0,,,,2026-08-20T15:11:44.477324+00:00,
677,27,Electricians in South London,electricians,South London,,,https://www.skyelectrical.co.uk/locations/electricians-in-south-london/,skyelectrical.co.uk,,,,,,,0,1,"URL path matches a 'service area' landing-page pattern; business name ('Electricians in South London') is nothing but trade terms plus the searched town ('South London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-20T15:11:44.779834+00:00,
678,27,Electrician in Croydon & South London,electricians,South London,,,https://south-londonelectrical.co.uk/electrician-croydon,south-londonelectrical.co.uk,,,,,"CLAY, Gillian Gough",00301095,1,1,Companies House PSC shows corporate-entity ownership (company 00301095),,,2026-08-20T15:11:45.376477+00:00,
679,27,Find Trusted Local Electricians,electricians,South London,,,https://www.southlondontrades.co.uk/electricians-south-london,southlondontrades.co.uk,,,,,,,0,1,URL path ends in/contains the searched town ('south-london') — per-town landing page pattern,,,2026-08-20T15:11:45.604171+00:00,
680,27,London Electrical Solutions: London Electricians,electricians,South London,,,https://www.londonelectricalsolutions.com/,londonelectricalsolutions.com,,,,,,,0,0,,,,2026-08-20T15:11:45.865898+00:00,
681,27,Electricians in South London,electricians,South London,,,https://www.cre8electricity.com/electricians-in-south-london/,cre8electricity.com,,,,,,,0,1,"URL path ends in/contains the searched town ('south-london') — per-town landing page pattern; business name ('Electricians in South London') is nothing but trade terms plus the searched town ('South London') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-20T15:11:46.176095+00:00,
682,27,Richard Uri Electrical Services Ltd,electricians,South London,,"Bromley, United Kingdom",https://www.richardurielectrical.co.uk/,richardurielectrical.co.uk,07888 867963,,,,,,0,0,,,,2026-08-20T15:13:19.325168+00:00,
683,27,Luxtric Ltd,electricians,South London,,Haringey United Kingdom,,,07782 207338,,,,"MORRIS, James Angelo Joseph",17304709,0,0,,,,2026-08-20T15:13:19.743850+00:00,
684,27,A&B Electrical Services,electricians,South London,,"Barnet, Hertfordshire",,,07307 297521,,,,,,0,0,,,,2026-08-20T15:13:20.037021+00:00,
685,27,Rama Electrical Limited,electricians,South London,,"Harrow, Greater London",http://www.ramaelectrical.com/,ramaelectrical.com,07367 188776,,,,"VAGADIA, Virendra Arjan",10130912,0,0,,,,2026-08-20T15:13:20.486252+00:00,
686,27,W4 Electrical Services,electricians,South London,,London,,,07366 219786,,,,"HAYLES, James",13260951,0,0,,,,2026-08-20T15:13:21.028718+00:00,
687,27,Ace Electrical Services,electricians,South London,,London,,,07455 737612,,,,"CURRIER, Amy Louise",11697588,0,0,,,,2026-08-20T15:13:21.531692+00:00,
