id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
813,32,CG Electrical (Cliff Gouveia),electricians,"Barking, East London",IG11 0LY,"34 Glenmore Way, Barking IG11 0LY",http://www.cg-electrical.co.uk/,cg-electrical.co.uk,07957 934710,ChIJ1xFSy2yl2EcRyBVaYi8aTJM,5.0,30,"APPLEYARD, Craig",16240112,0,0,,,,2026-08-21T14:22:46.813339+00:00,
814,32,Veltrix Electrics,electricians,"Barking, East London",IG11 9TS,"74 Wilmington Gardens, Barking IG11 9TS",https://www.veltrixelectrics.co.uk/,veltrixelectrics.co.uk,07514 006000,ChIJozcj1fxGfGMRGo2Pz0OBtH8,5.0,11,"GUL, Sidra",16335738,0,0,,,,2026-08-21T14:22:47.339896+00:00,
815,32,Star Power Plus,electricians,"Barking, East London",IG11 7XQ,"Gordon Rd, Barking IG11 7XQ",http://www.starpowerplus.co.uk/,starpowerplus.co.uk,07517 220613,ChIJL5HTELan2EcRKdrE1p4pWLk,4.9,43,"RUSSEL, Shamsul Matin",09379106,0,0,,,,2026-08-21T14:22:47.820690+00:00,
816,32,Barking Electrical Services Ltd,electricians,"Barking, East London",IG11 8SF,"92A Longbridge Rd, Barking IG11 8SF",,,07361 591483,ChIJ4xRAA--n2EcRSDd5eLWk3Uw,4.2,5,"SHEVKET, Aytan",07989377,0,0,,,,2026-08-21T14:22:48.364469+00:00,
817,32,Moonlight Maintenance Limited,electricians,"Barking, East London",IG11 9LR,"108 Upney Ln, Barking IG11 9LR",http://www.moonlightmaintenance.co.uk/,moonlightmaintenance.co.uk,07565 582570,ChIJf7EgsEWl2EcR4scq84vy2Go,4.9,19,"SHAFQAT, Arsalan",12234679,0,0,,,,2026-08-21T14:22:48.819835+00:00,
818,32,Ideal Electricians Ltd,electricians,"Barking, East London",RM9 4SJ,"9 Woodward Rd, Dagenham RM9 4SJ",https://www.idealelectricians.co.uk/,idealelectricians.co.uk,07502 396654,ChIJu5SRVLyl2EcRv6CoPmqCROE,4.9,173,"CHOWDHURY, Mizanur Rahman",15445571,0,0,,,,2026-08-21T14:22:49.268978+00:00,
819,32,R22,electricians,"Barking, East London",IG11 7EF,"64 Wheelers Cross, Barking IG11 7EF",https://r22company.com/,r22company.com,020 4578 9718,ChIJnxNoYMV2vGoRA9fMtSFmNVk,5.0,14,"CULLEN, Ross",15326112,0,0,,,,2026-08-21T14:22:49.726119+00:00,
820,32,Fusion4power electrician,electricians,"Barking, East London",IG11 7QF,"55 Sunningdale Ave, London, Barking IG11 7QF",,,07460 341308,ChIJr3eHWVyn2EcR6-zCJa4wC9Y,5.0,1,"JATA, Armand",16445881,0,1,same Companies House company number seen at 3 discovered locations,,,2026-08-21T14:22:50.162019+00:00,
821,32,Thames Electrical (TGHE),electricians,"Barking, East London",IG11 7RP,"310 Ripple Rd, Barking IG11 7RP",https://www.tghe.co.uk/,tghe.co.uk,07710 670720,ChIJjXoOjNmn2EcRTjUt3YP8cn4,5.0,1,,,0,0,,,,2026-08-21T14:22:50.393300+00:00,
822,32,BB Electrical Services,electricians,"Barking, East London",E6 1LB,"263A Barking Rd, London E6 1LB",,,020 3871 8683,ChIJk1zdQF6n2EcRz9sOpe1N-4E,5.0,9,"BOSWELL, Bradley",10726520,0,0,,,,2026-08-21T14:22:50.889519+00:00,
823,32,Barking and Dagenham Electrical Co.,electricians,"Barking, East London",IG11 8JH,"20 Whiting Ave, Barking IG11 8JH",,,020 3670 7924,ChIJiZWQTGqm2EcRJMFXkzk6Aqc,,,"HALL, David John",03038503,0,0,,,,2026-08-21T14:22:51.418812+00:00,
824,32,Barking Electrical Services and EICR,electricians,"Barking, East London",IG11 0RB,"28 Wivenhoe Rd, Barking IG11 0RB",,,0800 411 8087,ChIJyTDvF-yl2EcRP1n2qZQ_CFM,5.0,7,"WEBSTER, Victoria Louise",15478469,0,0,,,,2026-08-21T14:22:51.972964+00:00,
825,32,GB Stars Electrical,electricians,"Barking, East London",IG11 8RT,"52 Longbridge Rd, Barking IG11 8RT",https://gbstarservices.com/,gbstarservices.com,07305 295837,ChIJTeK6hUWn2EcR78AzJT6pVLA,5.0,1,"MAJUMDER, Pravangshu Kumar",12496208,0,0,,,,2026-08-21T14:22:52.430804+00:00,
826,32,Kwikstart LTD,electricians,"Barking, East London",IG11 0TJ,"28 Alfreds Way, Barking IG11 0TJ",http://www.kwikstart-london.co.uk/,kwikstart-london.co.uk,020 8519 1920,ChIJxXcGmQmm2EcRDMeM3SHrYaQ,4.7,238,"MUDHAR, Amrik Singh",08921311,0,0,,,,2026-08-21T14:22:52.855103+00:00,
827,32,TRIDENT FIRE AND ELECTRICAL SERVICES LTD,electricians,"Barking, East London",IG11 9UU,"83 Hurstbourne Gardens, Barking IG11 9UU",,,07412 378982,ChIJQ-DonPml2EcRmgngSqPSyFI,5.0,5,"JOSEPH, Nathan",07553489,0,0,,,,2026-08-21T14:22:53.404965+00:00,
828,32,Endwell Electrical Services Ltd,electricians,"Barking, East London",IG11 8BB,"Jhumat House, 160 London Rd, Barking IG11 8BB",,,07554 499122,ChIJAQCzHECm2EcRqti0TgQm-jA,,,"WALKER, Simon",09933990,0,0,,,,2026-08-21T14:22:53.907216+00:00,
829,32,Brownings Electric Co Ltd,electricians,"Barking, East London",IG11 0HG,"11 Thames Rd, Barking IG11 0HG",http://browningselectric.co.uk/,browningselectric.co.uk,020 8591 3030,ChIJQ0TtVPul2EcRp32k1eBf4Ug,4.8,16,"DAMNEY, Sudash Lal",00362699,1,1,Companies House PSC shows corporate-entity ownership (company 00362699),,,2026-08-21T14:22:54.534883+00:00,
