id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
785,31,M.E.L Electrical,electricians,"Walthamstow, East London",E17 4LB,"Spruce Hills Rd, London E17 4LB",https://www.melelectricalltd.co.uk/,melelectricalltd.co.uk,07883 078488,ChIJ34JDb7UB04kRTXAkqweNu-8,5.0,61,"LAYZELL, Michael Edward",11498200,0,0,,,,2026-08-21T12:14:53.762568+00:00,
786,31,l1 Electrical 24/7,electricians,"Walthamstow, East London",E17 8JA,"8 Westmorland Rd, London E17 8JA",,,07432 235232,ChIJDe9quBgddkgR6vozGrLISUA,5.0,10,"CARTER, Thomas Jordan",13756329,0,0,,,,2026-08-21T12:14:54.215208+00:00,
787,31,Walthamstow electrician,electricians,"Walthamstow, East London",E17 8AA,"29 Station Rd, London E17 8AA",,,07739 417252,ChIJX6_NtekddkgRxZrWkUNCgpA,5.0,4,"ALI, Haider",13510735,0,0,,,,2026-08-21T12:14:54.644335+00:00,
788,31,Frank Edmund Electrical Services,electricians,"Walthamstow, East London",E17 5HT,"N Countess Rd, London E17 5HT",http://www.frankedmundelectrical.com/,frankedmundelectrical.com,07968 512649,ChIJZ3yiUY9neqERXkKeN3oDX_A,5.0,72,,,0,0,,,,2026-08-21T12:14:54.920622+00:00,
789,31,AMD Electrics,electricians,"Walthamstow, East London",E4 8SL,"Empress Parade, Chingford Rd, London E4 8SL",http://www.amdelectrics.co.uk/,amdelectrics.co.uk,07916 151824,ChIJY5qMdAkedkgRI9ntrhGPSeI,5.0,55,,,0,0,,,,2026-08-21T12:14:55.134817+00:00,
790,31,Blackhorse Electrical | Blackhorse Property Solutions,electricians,"Walthamstow, East London",E17 7DA,"17 Storey Rd, London E17 7DA",https://blackhorseelectrical.co.uk/,blackhorseelectrical.co.uk,07464 625998,ChIJn2aKSblrhaYRKbDnUZGlGKE,5.0,52,"GOKAY, Eren",14461143,0,0,,,,2026-08-21T12:14:55.612488+00:00,
791,31,Reliable Electrical And Heating Walthamstow,electricians,"Walthamstow, East London",E17 7JH,"200A High St, London E17 7JH",,,07700 169445,ChIJXQRCgLYddkgROBmte6B8Riw,5.0,5,"SINGH, Sukhwinder",13482785,0,0,,,,2026-08-21T12:14:56.101760+00:00,
792,31,Quickvolts Electrical,electricians,"Walthamstow, East London",E17 5JZ,London E17 5JZ,https://www.mybuilder.com/profile/quickvolts/reviews,mybuilder.com,07590 928564,ChIJW2ou0FnuSioRqbixWFcVMw8,5.0,44,"MCKINNEL, Steven John",SC643248,0,0,,,,2026-08-21T12:14:56.642485+00:00,
793,31,KG Electrical Contractors Ltd,electricians,"Walthamstow, East London",E17 8HA,"30 Sybourn St, London E17 8HA",https://www.kgelectricalcontractorsltd.co.uk/,kgelectricalcontractorsltd.co.uk,07588 394300,ChIJc470ETIddkgRny056f0lrI0,5.0,14,"GARCIA OVIEDO, Kevin Hugo",11855056,0,0,,,,2026-08-21T12:14:57.116994+00:00,
794,31,Gamma Electrical LTD,electricians,"Walthamstow, East London",E17 9BZ,"173 Grove Rd, London E17 9BZ",https://gamma768.wixsite.com/gamma,gamma768.wixsite.com,07956 428204,ChIJdwwsTgsddkgRhKsgtd9Thbs,5.0,13,"SINGH, Gurnam",05431975,0,0,,,,2026-08-21T12:14:57.554635+00:00,
