id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
775,30,Handy Hub,electricians,"Ilford, East London",IG1 4LX,"180C Cranbrook Road Cranbrook Ilford, Greater, London IG1 4LX",https://handyhub.co.uk/contact-us/,handyhub.co.uk,020 3355 6091,ChIJAQDQdvOm2EcRHR2Sic_imIU,5.0,14,,,0,0,,,,2026-08-21T06:07:44.363481+00:00,
776,30,UK Electrician Ltd,electricians,"Ilford, East London",IG3 9DA,"18 Radley Ave, Ilford IG3 9DA",http://www.ukelectricianltd.com/,ukelectricianltd.com,07949 720712,ChIJBVzL89Gl2EcRU1NP3UpzhY0,5.0,1,"LUSHA, Besmir",10072328,0,0,,,,2026-08-21T06:07:45.059898+00:00,
777,30,Ohm Electrical Engineering,electricians,"Ilford, East London",IG1 1JP,"130 Woodlands Rd, Ilford IG1 1JP",http://www.ohmelectricals.co.uk/,ohmelectricals.co.uk,020 3302 2024,ChIJqcdl8Win2EcR2MTlcGeeHZc,4.8,17,"DAUD, Muhammad",11343805,0,0,,,,2026-08-21T06:07:45.591235+00:00,
778,30,Electrician in Ilford,electricians,"Ilford, East London",,,https://www.fmb.org.uk/find-a-builder/trade/electrician-in-Ilford.html,fmb.org.uk,,,,,"MIAH, Suhel",13075067,0,1,same Companies House company number seen at 7 discovered locations,,,2026-08-21T06:09:32.506698+00:00,
779,30,Electrician in Ilford,electricians,"Ilford, East London",,,http://www.mnelectrical.uk/electrician-ilford.html,mnelectrical.uk,,,,,"MIAH, Suhel",13075067,0,1,same Companies House company number seen at 7 discovered locations,,,2026-08-21T06:09:33.002846+00:00,
780,30,Certified Local Electrician In Ilford,electricians,"Ilford, East London",,,https://www.ig1electricianilford.co.uk/,ig1electricianilford.co.uk,020 3670 3574,,,,"MIAH, Suhel",13075067,0,1,same Companies House company number seen at 7 discovered locations,,,2026-08-21T06:09:33.540471+00:00,
781,30,Electrician in Ilford,electricians,"Ilford, East London",,,https://www.ganddsparksltd.co.uk/electrician-in-ilford-rewires-faults-lighting/,ganddsparksltd.co.uk,,,,,"MIAH, Suhel",13075067,0,1,same Companies House company number seen at 7 discovered locations,,,2026-08-21T06:09:34.240102+00:00,
782,30,Electrician Ilford,electricians,"Ilford, East London",,,https://elliselectrical.uk/,elliselectrical.uk,,,,,"MIAH, Suhel",13075067,0,1,same Companies House company number seen at 7 discovered locations,,,2026-08-21T06:09:34.697049+00:00,
783,30,"Electrical Services in Ilford, Greater London",electricians,"Ilford, East London",,,https://noticed.uk/electrical-services/greater-london/ilford?page\u003d3,noticed.uk,,,,,"WILLIAMS, Dwayne",16144883,0,0,,,,2026-08-21T06:09:35.312786+00:00,
784,30,Electricians Ilford,electricians,"Ilford, East London",,,https://ilford-electricians.co.uk/,ilford-electricians.co.uk,020 8719 0078,,,,"MIAH, Suhel",13075067,0,1,same Companies House company number seen at 7 discovered locations,,,2026-08-21T06:09:35.772006+00:00,
